titulo,subtitulo,texto,data,url,portal,vies_politico
Como ensinar os filhos a desejarem o bem,"Se ajudarmos nossos filhos a desenvolverem as quatro virtudes cardeais, vamos recorrer menos a reforços externos. Leia na Gazeta do Povo","Mary Cooney é mãe de seis filhos e sabe como pode ser um recurso útil educar por meio de prêmios e castigos. Porém, ela reconhece também que esse sistema é insuficiente para formar filhas e filhos maduros: à medida que eles crescem, sentem a necessidade de ouvir de seus pais razões que os estimulem a desejar o bem. Mary explica isso em um texto de seu blog.

Em alguns dias, Mary se sente como uma autêntica castigadora, fazendo com que cada filho sofra “as consequências” dos seus atos: “Se você não comer brócolis, não tem sobremesa; se você lavar os pratos, pode jogar videogame”. Mesmo que nesses dias ela acabe exausta, o fato é que a estratégia costuma funcionar… Mas apenas até certa idade. Chega um momento no processo de amadurecimento de cada filho – e ela fala disso a partir da própria experiência, e não como especialista – em que a mera obediência externa a uma ordem não é educativa: é preciso interiorizar, porque “a verdadeira mudança vem de dentro”.

VEJA TAMBÉM:

Existe ainda outro motivo. O problema com o sistema de prêmios e castigos é que coloca os filhos diante de uma alternativa e se pede a eles que optem pensando unicamente em seu próprio interesse. A lógica é: “Escolha o que cause menos dor ou o que seja mais agradável para você”. Em vez de amadurecer, “o egocentrismo aumenta e ensinamos a eles a ser manipuladores”, diz Mary. “As crianças aprendem a encontrar formas de burlar o sistema ou os próprios pais para obter o que queiram”.

Por isso, Mary aconselha que, de acordo com a idade, sejam introduzidos outros critérios. Quando começam a fazer uso da razão, por volta dos 7 anos, vale a pena “dar às crianças a oportunidade de entender que motivos existem por trás de uma solicitação ou uma exigência”, como comer verduras ou escovar os dentes. Se elas não entenderem – e isso acontecerá na maioria das vezes –, não há espaço para negociação. “Você expressa as suas razões: se elas não concordarem, devem obedecer do mesmo jeito”.

“Por volta dos 9 anos, muita",Data Indisponível,https://www.gazetadopovo.com.br/vida-e-cidadania/como-ensinar-os-filhos-a-desejarem-o-bem/,gazetadopovo,NEUTRO
Crise de confiança no Judiciário aumenta risco Brasil,Confira na Gazeta do Povo: como a erosão da confiança no Judiciário impactou o risco Brasil segundo o estudo de 2024.,"A erosão da confiança no Judiciário brasileiro contribuiu para a forte trajetória de aumento de risco no Brasil, que pulou de 3,07 para 3,32 entre abril e dezembro, segundo o estudo Latin America Country Risk Index and Analysis 2024. Os dados revelam que a confiança do brasileiro nas instituições tem declinado, impulsionada pela corrupção generalizada e pela percepção de parcialidade política, especialmente no Judiciário.

Foi a maior piora entre os seis países analisados - Argentina, Brasil, Chile, Colômbia, El Salvador e México. Por outro lado, a Argentina foi a nação que apresentou uma melhora mais significativa no período, indo de 3,49 para 3,06.

Produzido pelo Adam Smith Center for Economic Freedom e conduzido no Brasil pelo Instituto Millenium, o estudo analisou os riscos políticos, econômicos, sociais e internacionais que rondam seis países da América Latina, expondo um quadro de deterioração acentuada nos principais indicadores.

Judiciário é percebido como ativista

Para Paulo Resende, um dos pesquisadores do Millenium, o resultado em relação ao Judiciário chama a atenção. O poder foi amplamente percebido como independente no país, permitindo uma autonomia sem controles efetivos e resultando em ativismo judicial, que compromete o equilíbrio entre os três poderes e acelera a crise de confiança nas instituições.

“Este foi um resultado muito interessante que obtivemos no estudo”, diz. “A independência do poder judiciário é algo fundamental para o princípio da separação de poderes, e vemos muitos casos de ditaduras em que o poder judiciário é comprometido para dar suporte institucional a um governo ilegítimo. A percepção de um judiciário independente é justamente a percepção de que o judiciário não está sendo comandado por outro poder”.

Mas ressalta: “Porém, este mesmo grau de independência institucional permite ao judiciário agir com ampla autonomia, muitas vezes sem controles efetivos, extrapolando suas atribuições tradicionais, e isto é visto como uma con",Data Indisponível,https://www.gazetadopovo.com.br/economia/erosao-da-confianca-no-judiciario-brasileiro-contribui-para-a-maior-piora-do-risco-pais-na-america-latina/#comentarios?ref=comentarios-materia,gazetadopovo,ESQUERDA
Cunhado de Vorcaro troca defesa e sinaliza delação premiada,"O empresário Fabiano Zettel, cunhado do banqueiro Daniel Vorcaro, trocou sua equipe de defesa. Isso indica uma possível delação premiada.","O empresário Fabiano Zettel mudou sua equipe de defesa, ele é cunhado do banqueiro Daniel Vorcaro. Além disso, a Polícia Federal aponta o executivo como o principal operador financeiro do esquema. A Operação Compliance Zero investiga essas fraudes.

Nesse contexto, os antigos defensores publicaram uma nota oficial. Os advogados Maurício Campos Jr., Juliano Brasileiro e João Victor Assunção assinaram o documento. Segundo os profissionais, ""motivos de foro íntimo"" provocaram o afastamento do caso.

A troca de equipe de advogados sinaliza possível mudança na estratégia de defesa, com a abertura de um caminho para a delação premiada de Zettel. A delação se somaria à de Vorcaro, dono do liquidado Master, que foi sinalizada desde sua transferência para a sala de estado-maior da Superintendência da Polícia Federal, realizada na semana passada.

Fracasso na notificação: Martha Graeff falta a duas CPIs na semana

Nesta quarta-feira (25), o senador Carlos Viana (Podemos-MG) fez um novo anúncio. O presidente da CPMI do INSS admitiu uma possível mudança de rota. Segundo o parlamentar, a comissão avalia desistir de convocar Martha Graeff. Ela é a ex-noiva do banqueiro preso Daniel Vorcaro. Os parlamentares queriam o depoimento dela para entender o seu envolvimento com o empresário.

Além disso, o caso ganhou novos contornos na imprensa. Veículos de comunicação divulgaram mensagens vazadas da investigação da Polícia Federal. De acordo com os textos, existia uma grande proximidade entre o ex-casal, Vorcaro e Martha. Eles mantinham diálogos frequentes sobre diversas autoridades dos Três Poderes.

Entretanto, o Congresso esbarrou em um grande obstáculo logístico. Martha Graeff faltou a dois depoimentos marcados para esta semana. Ela não compareceu à própria CPMI na última segunda-feira (23). Mais tarde, a testemunha também se ausentou da CPI do Crime Organizado.

Por isso, os colegiados enfrentam dificuldades para avançar nessa linha de apuração. As equipes não conseguiram entregar ",Data Indisponível,https://www.gazetadopovo.com.br/cafe-com-a-gazeta/cunhado-de-vorcaro-troca-defesa-e-sinaliza-delacao-premiada/,gazetadopovo,NEUTRO
Fim do casamento? Desaprovação pode afastar Lula do STF,"No programa Última Análise desta quarta-feira (25), convidados falam sobre desaprovação de Lula e o possível afastamento do STF.","A desaprovação do presidente Lula (PT) cresce à medida que as eleições de outubro se aproximam. O petista é desaprovado por 61% dos brasileiros, segundo levantamento do PoderData, o pior desempenho nos últimos dois anos. E, para uma ala do governo, a explicação pode estar em outro poder da República: o Supremo Tribunal Federal (STF).

Cresce a expecativa de que, na campanha à reeleição, o petista possa abraçar a defesa de uma ampla Reforma do Judiciário. O assunto vem sendo abordado nos debates internos pelo presidente da sigla, Edinho Silva, e já foi tratado, inclusive, em uma recente resolução da legenda. É o fim do longo casamento entre Executivo e Judiciário?

Este será o ponto de partida do programa Última Análise desta quarta-feira (25). Hoje participam do programa o ex-procurador Deltan Dallagnol, o escritor Francisco Escorsim e a advogada Fabiana Barroso.

Misoginia é equiparada ao racismo

O programa também irá abordar o projeto de lei, aprovado pelo Senado Federal nesta nesta terça-feira (24), que equipara a misoginia, que consiste na manifestação de ódio ou aversão a mulheres, ao crime de racismo. Aprovado por unanimidade, com 67 votos favoráveis, o texto vai seguir para análise na Câmara dos Deputados.

A prisão domiciliar de Bolsonaro

Outro tema do programa serão as rígidas regras, determinadas pelo ministro Alexandre de Moraes, para a prisão domiciliar do ex-presidente Jair Bolsonaro (PL). O juiz proibiu qualquer visita que não seja de familiares próximos, advogados e médicos. Ainda, entre as demais limitações, está o uso de tornozeleira eletrônica com monitoramento no perímetro da residência de Bolsonaro na capital federal.

STF julga prorrogação de CPMI do INSS

Os convidados vão falar a respeito dos próximos passos da decisão do ministro André Mendonça, que determinou a prorrogação da CPMI do INSS. A liminar do ministro ainda precisará ser referendada pelos demais ministros da Corte e poderá, em breve, colocar os magistrados em conflito.

Delações ",Data Indisponível,https://www.gazetadopovo.com.br/ultima-analise/fim-do-casamento-desaprovacao-recorde-pode-afastar-lula-do-stf/#comentarios?ref=comentarios-materia,gazetadopovo,NEUTRO
Silêncio das classes jurídica e jornalística fortalece censura do STF,Classes jurídica e jornalística mantêm silêncio institucional em relação à censura contra a direita promovida pelo STF.,"No dia 13 de outubro, a Associação Brasileira de Imprensa (ABI) divulgou uma nota em defesa do jornalista Breno Altman, denunciado pelo Ministério Público Federal (MPF) por racismo contra judeus e apologia ao crime. No comunicado, a entidade afirmou que a denúncia representava um atentado à liberdade de expressão e declarou ""irrestrito apoio"" ao jornalista.

A manifestação ocorre em um momento em que comunicadores e veículos de direita seguem submetidos a bloqueios de contas nas redes, ordens de censura e outras medidas do Poder Judiciário. Nenhuma dessas medidas recebeu o mesmo tipo de repúdio por parte da ABI, da Fenaj ou de outras entidades de imprensa.

Por exemplo, na prisão do jornalista Oswaldo Eustáquio decretada pelo Supremo Tribunal Federal (STF) em 2020 ou na detenção com interrogatório do português Sérgio Tavares em 2024, nenhuma entidade do ramo se manifestou, mesmo após questionamentos da Gazeta do Povo. Casos de cerceamento direto da atividade jornalística não provocaram notas de repúdio ou comunicados, mesmo quando envolveram prisões e interrogatórios de profissionais da imprensa.

O silêncio diante de abusos do Judiciário contra a direita não é exclusividade de entidades jornalísticas. A classe jurídica, também diretamente ligada aos casos, tem negligenciado o papel de criticar medidas do STF. A Gazeta do Povo já questionou a Ordem dos Advogados do Brasil sobre o silêncio, mas não obteve resposta.

Não há dados públicos sobre quantos casos de censura envolvem ordens diretas do STF e do ministro relator dos principais inquéritos contra a direita, Alexandre de Moraes. A ausência de transparência impede saber a dimensão exata do fenômeno, mas os episódios documentados deixam evidente que medidas de censura prévia foram normalizadas no Brasil pelas mãos do ministro.

Mesmo assim, entidades jurídicas como a própria OAB já manifestaram apoio a Moraes em diferentes ocasiões nos últimos anos, ao mesmo tempo em que ignoraram restrições severas à liberdade de",Data Indisponível,https://www.gazetadopovo.com.br/vida-e-cidadania/silencio-das-classes-juridica-e-jornalistica-sobre-abusos-fortalece-censura-do-stf/,gazetadopovo,ESQUERDA
COI proíbe atletas trans de competir na modalidade feminina,O Comitê Olímpico Internacional (COI) decidiu que apenas mulheres biológicas poderão competir em modalidades femininas,"O Comitê Olímpico Internacional (COI) anunciou nesta quinta-feira (26) uma nova política para proteger a categoria feminina no esporte olímpico, segundo a qual, via de regra, apenas mulheres biológicas poderão competir. A decisão será aplicada a partir dos Jogos Olímpicos de Los Angeles 2028.

No anúncio, a presidente do COI, Kirsty Coventry, declarou que é um direito das atletas participarem de competições justas e seguras.

A elegibilidade para a categoria feminina será determinada por meio de um procedimento genético único, que envolve uma triagem por meio de testes de saliva, cotonete bucal ou amostra de sangue. Segundo o comitê, o procedimento é minimamente invasivo em comparação a outros métodos possíveis e só precisa ser feito uma vez na vida.

""O COI considera a presença do gene SRY - ligado ao cromossomo Y - como fixa ao longo da vida e constitui prova altamente precisa de que um atleta passou pelo desenvolvimento sexual masculino"", diz o comunicado sobre a nova regra.

Apesar da decisão, o COI anunciou que haverá ""raras exceções"" para atletas com diagnóstico de Síndrome de Insensibilidade Androgênica Completa (SIA) ""ou outras diferenças/distúrbios raros no desenvolvimento sexual (DDS) que não se beneficiam dos efeitos anabólicos e/ou de melhoria de desempenho da testosterona"".

Atletas com resultado positivo para SRY, incluindo transgêneros XY e atletas XY-DSD sensíveis a andrógenos, poderão competir em outras categorias, por exemplo, serão elegíveis para qualquer categoria masculina, incluindo vagas reservadas para homens em qualquer categoria mista, e qualquer categoria aberta, ou em esportes e eventos que não classificam atletas por sexo.

No pronunciamento, Coventry argumentou que a nova política tem base científica e foi elaborada por especialistas médicos. ""Nos Jogos Olímpicos, mesmo as menores diferenças podem significar a diferença entre a vitória e a derrota. Portanto, está absolutamente claro que não seria justo que homens biológicos competissem ",Data Indisponível,https://www.gazetadopovo.com.br/mundo/comite-olimpico-anuncia-apenas-mulheres-biologicas-poderao-competir-modalidades-femininas/#comentarios?ref=comentarios-materia,gazetadopovo,ESQUERDA
TRE manda Manuela remover vídeo por propaganda antecipada,"O TRE-RS determinou, em decisão liminar desta terça-feira (24), que a pré-candidata ao Senado Federal pelo RS Manuela D'Ávila remova vídeo.","O Tribunal Regional Eleitoral do Rio Grande do Sul (TRE-RS) determinou, em decisão liminar desta terça-feira (24), que a pré-candidata ao Senado Manuela d’Ávila (PCdoB) remova um vídeo publicado em seu perfil no Instagram. A decisão atende a um pedido do Ministério Público Eleitoral (MPE), que identificou conteúdo que poderia configurar “propaganda eleitoral antecipada”.

O MPE alegou que Manuela, em um vídeo no ""reels"", teria realizado um discurso considerado explícito para pedir votos antes que fosse permitido. A data em que inicia campanha é o dia 16 de agosto deste ano. Para o relator do caso, o desembargador Francisco Thomaz Telles, a pré-candidata teria usado expressões como ""para eleger"", ""antecipando, virando voto agora"" e ""é esse clima que vai me fazer senadora?"". No vídeo, Manuela brinca que tem “cara de 30”, referindo-se ao índice de intenções de voto, dizendo que precisa ""chegar nos 44"" de sua idade.

Para o magistrado, as fórmulas seriam “semanticamente equivalentes” a um pedido explícito de voto. A Justiça considerou que o grande alcance do perfil da representada, que conta com mais de 2,2 milhões de seguidores, teria capacidade de ""melhorar suas chances"" entre os candidatos, ao potencializar a difusão da mensagem considerada irregular.

Na decisão, foi colocado para Manuela d’Ávila o prazo de 24 horas para remoção do vídeo, sob pena de multa diária de R$ 5 mil. Além disso, a defesa deve ser apresentada em até 48 horas. Manuela informou que vai recorrer da decisão liminar e que espera revertê-la em decisão colegiada.",Data Indisponível,https://www.gazetadopovo.com.br/eleicoes/2026/tre-decide-por-remocao-de-video-de-manuela-davila-por-propaganda-antecipada/#comentarios?ref=comentarios-materia,gazetadopovo,NEUTRO
"O que eram os gulags, onde morreram milhares de opositores do comunismo","Acompanhe as últimas notícias do Brasil e do mundo sobre política, economia e esportes. Leia também análises, opinião, estilo de vida e mais.","Tudo começou em 1923, no campo especial das ilhas Solovestky, um arquipélago localizado no Mar Branco, a apenas 160 quilômetros do Círculo Ártico. A temperatura mais baixa registrada no local foi 36,5 graus Celsius negativos.



Conhecido por abrigar um complexo de mosteiros construído no século 15 pela igreja ortodoxa cristã, o local podia ser facilmente adaptado para se tornar um campo de prisioneiros que se opusessem ao regime bolchevique que havia tomado o poder na Rússia. Além de isolado, ele tinha estruturas prontas, num contexto no qual as propriedades da igreja não pertenciam mais às congregações.



O local entrou para a história como o primeiro gulag. A expressão ficou conhecida no ocidente a partir do momento em que a imprensa passou a se referir à sigla que, em russo, significa “Diretoria Central dos Campos”, ou Glavnoe Upravlenie Ispravitelno-trudovykh Lagerej. Entre os moradores da União Soviética, esses locais eram chamados apenas de “campos”.



Até que os últimos campos fossem fechados, em 1961, passaram pelos gulags 18 milhões de pessoas, com uma estimativa conservadora indicando que 1,7 milhão delas morreram. Os primeiros assassinatos aconteceram ainda no campo de Solovestky.

Fugas frequentes

Foram mandados ao local religiosos, comerciantes, fazendeiros, adversários derrotados na guerra civil que havia assolado o país, além de seguidores de linhas políticas agora proibidas, como o anarquismo. Entre os prisioneiros estavam também artistas, como o escritor Konstantine Gamsakhurdia, o pintor Osip Braz e o poeta A. K. Gorsky.



A criação do campo de trabalhos forçados provocou a reação negativa de outros países, à qual o regime respondeu enviando o escritor e ativista Máximo Gorky, que escreveu um ensaio alegando que as condições não eram ruins. Não era verdade.



O local começou abrigando 3 mil pessoas e, antes de ser desativado, em 1939, chegou a conter 50 mil detentos, que trabalhavam na construção de um canal na região. Dormiam no chão, ou em ",Data Indisponível,https://www.gazetadopovo.com.br/ideias/o-que-eram-os-gulags-onde-morreram-milhares-de-opositores-do-comunismo/,gazetadopovo,NEUTRO
"Moraes, Vorcaro, PGR e PF estiveram juntos em evento de luxo","Moraes participou de evento de luxo patrocinado pelo Master com Vorcaro, o diretor da PF Andrei Rodrigues e o PGR Paulo Gonet.","O ministro do STF Alexandre de Moraes participou, em abril de 2024, de uma degustação de uísque The Macallan em Londres ao lado do empresário Daniel Vorcaro, do diretor-geral da Polícia Federal Andrei Rodrigues e do procurador-geral da República Paulo Gonet. O encontro ocorreu em um clube privado na região de Mayfair durante um fórum jurídico que reuniu autoridades brasileiras e teve patrocínio do Banco Master. O evento contou com cerca de 40 convidados e incluiu degustação de rótulos raros, gastronomia e entretenimento, com custo estimado em cerca de US$ 640 mil.

Senador protocola CPI para investigar Moraes e Toffoli

O senador Alessandro Vieira (MDB-SE) protocolou no Senado um pedido para a criação de uma Comissão Parlamentar de Inquérito destinada a investigar possíveis relações entre os ministros do Supremo Tribunal Federal Alexandre de Moraes e Dias Toffoli com o empresário Daniel Vorcaro, ligado ao caso do Banco Master. O requerimento reuniu cerca de 35 assinaturas — número superior ao mínimo de 27 exigido pelo regimento do Senado — e busca apurar eventuais vínculos pessoais, financeiros ou institucionais entre os magistrados e o banqueiro. Segundo o senador, o objetivo é esclarecer os fatos e garantir que todos estejam sujeitos às mesmas regras, sem pré-julgamentos, enquanto cresce a pressão política para que o Congresso avance nas investigações relacionadas ao banco.

Relator da CPI do INSS chama Vorcaro de “mafioso”

O relator da CPMI do INSS, deputado Alfredo Gaspar, chamou o empresário Daniel Vorcaro de “mafioso” durante sessão da comissão e cobrou explicações do ministro do STF Alexandre de Moraes sobre possíveis relações com o empresário. Gaspar citou contratos firmados entre o Banco Master e o escritório de advocacia de Viviane Barci de Moraes, afirmando que valores estimados em cerca de R$ 80 milhões teriam sido pagos por serviços jurídicos. O parlamentar defendeu investigação mais ampla no Congresso sobre as relações entre Vorcaro e autoridades e cr",Data Indisponível,https://www.gazetadopovo.com.br/sem-rodeios/moraes-vorcaro-pgr-e-pf-estiveram-juntos-em-evento-de-luxo/,gazetadopovo,ESQUERDA
Gazeta Revista mostra alcance das facções no país,O Brasil tem se tornado uma país dominado pelo crime organizado. Confira nesta reportagem o alcance das principais facções no Brasil,"De norte a sul. A nova edição da Gazeta do Povo Revista mostra uma espantosa cifra de brasileiros em áreas controladas ou influenciadas por facções criminosas: são 61 milhões. É um retrato assustador de um Brasil sob a sombra do crime organizado que agora é revelado por esta reportagem exclusiva. Baixe pelo link abaixo e boa leitura:

BAIXE A NOVA EDIÇÃO DA GAZETA REVISTA EM PDF

Nessa edição você vai ler:

Manchete: Tudo dominado: até 61 milhões de brasileiros vivem sob o domínio do crime

Editorial: A teocracia iraniana em xeque

Paulo Briguet: O Irã é o Brasil amanhã. Sete notas sobre o assassinato do povo

Deltan Dallagnol: Com medo e raiva, Moraes abre novo inquérito do fim do mundo

A engrenagem da fraude: como o Banco Master gerou um rombo bilionário

Porta-vozes do Brasil? O que Wagner Moura, Anitta e Fernanda Torres andam dizendo sobre o país lá fora

Quadrinista famoso faz “Aposta de Pascal” e anuncia conversão dias antes de morrer

EDIÇÃO 166: BRASIL À SOMBRA DO CRIME ORGANIZADO

Gazeta Revista traz reportagem sobre a expansão do crime organizado no Brasil (Foto: Reprodução)

As edições da Gazeta do Povo Revista estão disponíveis para download em PDF pelos nossos assinantes todos os sábados pela manhã no site do jornal. Também é possível se inscrever para ser lembrado de baixar o arquivo. Você pode entrar em um de nossos grupos no Whatsapp ou em nosso canal no Telegram. Se preferir receber por e-mail, você pode se inscrever na newsletter exclusiva para receber o link de download. Inscreva-se no box abaixo ou pelo link.",Data Indisponível,https://www.gazetadopovo.com.br/gazeta-revista/um-pais-dominado-pelo-crime-gazeta-revista-mostra-alcance-das-faccoes-no-pais/,gazetadopovo,DIREITA
Lula diz que Brasil será respeitado no mundo do crime organizado,"O presidente Lula cometeu mais uma gafe nesta terça-feira, ao dizer que o Brasil será respeitado ""no mundo do crime organizado"".","O presidente Luiz Inácio Lula da Silva disse que o Brasil será “respeitado no mundo do crime organizado”. Ele cometeu a gafe na terça-feira (24), enquanto agradecia aos parlamentares e integrantes do governo pela aprovação do PL Antifacção, proposta que tem como espírito o combate ao crime.

“Hugo Motta, parabéns pela aprovação da lei. Parabéns a todos que contribuíram. Ao pessoal do Ministério da Justiça e parabéns aos deputados e senadores que nos ajudaram a dar mais um passo importante para que o Brasil seja um dos países mais respeitados do mundo no crime organizado. Parabéns e muito obrigado”, disse o presidente.

Segundo o site Poder 360, a Secretaria de Comunicação admitiu o engano, corrigindo a frase do presidente para incluir o “combate” ao crime. A frase “mal colocada” se soma a diversas outras que o presidente já proferiu ao longo do terceiro mandato.

Em outubro de 2025, Lula comentava sobre combate às drogas durante coletiva de imprensa, em Jacarta, na Indonésia, quando disse que traficantes são ""vítimas dos usuários"" e que seria ""mais fácil combater viciados"".",Data Indisponível,https://www.gazetadopovo.com.br/republica/lula-diz-que-brasil-sera-um-dos-paises-mais-respeitados-do-mundo-no-crime-organizado/?ref=mais-comentadas,gazetadopovo,DIREITA
"Manifestações, campanhas e denúncias: direita com Bolsonaro",Cristina Graeml comenta a onda de manifestações e campanhas da direita a favor de melhores condições para o ex-presidente Jair Bolsonaro,"A situação da detenção do ex-presidente Jair Bolsonaro na superintendência da PF, antes da transferência para a Papudinha, gerou uma onda de denúncias de abusos e mobilizações por parte de parlamentares e da sociedade civil. Bolsonaro, que é idoso e possui comorbidades decorrentes de cirurgias prévias, chegou a sofrer uma queda na cela onde estava e enfrentou demora para receber atendimento especializado.

Pressão Parlamentar e Medidas de Inspeção

Diante do cenário de descaso, alguns parlamentares interromperam o recesso para protocolar medidas urgentes. Mesmo nas férias, eles atuaram para tentar o mínimo de justiça para o ex-presidente da República e os demais presos políticos e perseguidos do 8 de janeiro.

A deputada federal Caroline de Toni (PL-SC) solicitou a convocação de uma sessão extraordinária do Congresso para derrubar vetos presidenciais e retomar a discussão sobre o projeto de lei da anistia.

A deputada Bia Kicis (PL-DF) foi outra que agiu. Quando o ex-presidente sofreu uma queda na cela em que estava na Polícia Federal, a parlamentar foi até o local para verificar a situação e prestar solidariedade à ex-primeira-dama, Michelle Bolsonaro.

Paralelamente, a senadora Damares Alves (Republicanos-DF) também “quebrou” as férias e acionou a Comissão de Direitos Humanos do Senado para realizar uma vistoria no local da prisão, argumentando que a estrutura não era adequada para um preso idoso e doente.

O deputado Gustavo Gayer (PL-GO) também protocolou pedidos junto à Defensoria Pública da União, que chegou a abrir um procedimento para apurar as condições de saúde e de custódia de Bolsonaro.

Embates éticos e alerta de jornalistas

Até a esfera médica também se tornou um campo de disputa. O Conselho Federal de Medicina (CFM) abriu uma sindicância para investigar possível negligência dos médicos da Polícia Federal, mas a iniciativa foi alvo de uma determinação de anulação por parte do Supremo Tribunal Federal. Esse movimento gerou críticas de sindicatos médico",Data Indisponível,https://www.gazetadopovo.com.br/vozes/manifestacoes-campanhas-e-denuncias-em-massa-direita-com-bolsonaro/,gazetadopovo,DIREITA
Os objetivos americanos na Guerra do Irã: China e Rússia,Uma derrota do Irã também poderá causar danos à imagem de China e Rússia como pretensos líderes em uma nova ordem multipolar,"O atual conflito entre EUA e Israel contra o Irã pode ser analisado sob vários pontos de vista. Este ensaio visa abordar alguns deles e, prioritariamente, os geopolíticos e as suas consequências geoeconômicas.

A guerra atual não começou no sábado, 28 de fevereiro, mas com os ataques do Hamas, proxy iraniano, a Israel, em 7 de outubro de 2023, nos quais mais de 1.200 pessoas foram mortas e mais de 250 tornadas reféns pelo grupo terrorista. Além da resposta israelense diretamente contra o Hamas, na qual o número de fatalidades entre palestinos ultrapassa 70.000, segundo várias fontes, Israel, além de praticamente eliminar a capacidade operacional desse grupo armado, atacou e reduziu expressivamente o poder militar de vários outros proxies iranianos, como o Hezbollah, os Houthis e outros que agem na Cisjordânia, Iraque e Síria. Em determinado momento, as Forças de Defesa de Israel estavam lutando, simultaneamente, em sete frentes de combate, incluindo o próprio Irã.

Dando prosseguimento à guerra entre Israel e Irã, em 22 de junho de 2025, os EUA desencadearam, de forma combinada com Israel, a Operação Midnight Hammer, que envolveu bombardeiros B-2 Spirit, mísseis Tomahawk e cerca de 125 aeronaves, atingindo Fordow, Natanz e Isfahan. Foi o primeiro ataque direto dos EUA ao território iraniano desde 1988, no que ficou conhecido como “Guerra dos 12 Dias”. Na ocasião, americanos e israelenses obtiveram superioridade aérea significativa, voando com certa liberdade pelos céus iranianos para destruir alvos de interesse operacional, inclusive os relacionados ao programa nuclear do país. Em consequência dessas operações, dos danos sofridos ao longo de mais de dois anos de guerra, além das sanções econômicas impostas ao país persa devido a seu programa nuclear, o Irã nunca esteve tão fragilizado e vulnerável a ações militares como em fevereiro de 2026.

Do ponto de vista jurídico, todos os países envolvidos no conflito atual violaram o Direito Internacional: EUA e Israel ataca",Data Indisponível,https://www.gazetadopovo.com.br/opiniao/artigos/os-objetivos-geopoliticos-americanos-na-guerra-do-ira-china-e-russia/#comentarios?ref=comentarios-materia,gazetadopovo,NEUTRO
Deputado é flagrado em confusão com garota de programa em Brasília,"O deputado federal Luciano Alves (PSD-PR) foi flagrado em uma confusão com uma garota de programa em Brasília, na noite de quarta-feira","O deputado federal Luciano Alves (PSD-PR) foi flagrado em uma confusão com uma garota de programa no Lago Sul, em Brasília (Foto: Kayo Magalhães / Câmara dos Deputados )

O deputado federal Luciano Alves (PSD-PR) foi flagrado em uma confusão com uma garota de programa no Lago Sul, em Brasília, na noite de quarta-feira (25/03). A situação mobilizou equipes da Polícia Militar do Distrito Federal.

Imagens divulgadas pelo portal Metrópoles mostram o momento da discussão, que ocorreu em um estacionamento aberto. No vídeo é possível ver o parlamentar em um embate verbal com a mulher, aparentemente discordando sobre o valor cobrado pelo serviço.

“Pega teu carro e vaza”, disse o deputado à garota de programa em determinado momento da gravação. Em seguida, dirigindo-se a outra mulher que o acompanhava, ele comenta: “Ela falou que é R$ 3 mil. R$ 3 mil para [ficar] com essa mulher”.

A situação continuou com a troca de ofensas entre os envolvidos, incluindo a mulher que acompanhava o deputado.

Polícia Militar foi acionada

Em nota à Tribuna do Paraná, a Polícia Militar do Distrito Federal informou que uma equipe foi chamada para atender uma ocorrência de injúria entre clientes de um restaurante no Pontão do Lago Sul.

Segundo a PM, a vítima contou que estava jantando quando um parlamentar, que estava em uma mesa próxima, começou a fazer ofensas e xingar ela e as pessoas que a acompanhavam.

“Diante do interesse da vítima em representar criminalmente pelo crime de injúria, as equipes policiais realizaram a condução de todos os envolvidos à 5ª Delegacia de Polícia. A ocorrência foi devidamente registrada pela autoridade policial judiciária para a apuração dos fatos e demais providências legais cabíveis”, diz a nota da PM.

Testemunhas e funcionários do restaurante confirmaram que houve discussão e que as ofensas aconteceram.

A Tribuna do Paraná tentou contato com o parlamentar, mas não obteve retorno até a publicação do material. O espaço segue aberto para eventuais manifest",Data Indisponível,https://www.gazetadopovo.com.br/republica/deputado-e-flagrado-em-discussao-com-garota-de-programa-em-brasilia/#comentarios?ref=comentarios-materia,gazetadopovo,NEUTRO
